PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|DATE_AVAILABLE|BASEMENT|YEAR_BUILT|YEAR_BUILT_DESCRP|APPLIANCES|EXTERIOR_FEATURES|HEATING|INTERIOR_BLDG_FEAT|AboveGradeFinishedArea|BelowGradeFinishedArea
"RN"|73279581|"CN240661"|"AN3565"|"ACT"|3300|"28-32"|"Calvary Street"|"32"|40||"02453"||"Available 10/1/24!! Completely renovated 3BR on the South Side with private off-street parking. All new stainless steel appliances, including a washer & dryer in the basement, all new cabinetry, all new flooring, and completely renovated 1.5 bathrooms, etc! Gas heating, 2 zones for Central Air, and private laundry and storage in a massive basement. Walkable to train, bus routes, moody street, shopping centers, etc. A mile away from major throughways. Inquire for a Walkthrough Video and matterport walkthrough. First, security and a Fee of a month to move in."|29|8/20/2024 9:39:00 AM|0|"N"||"Middlesex"|"MA"|"B"|6|3|1|1||2|9500|1400|"1f;1h"|"N"|||||"N"||10/1/2024|"Y"|||"F,P,R,S,T,2"||"C,F"||1400|
"RN"|73279583|"BB981331"|"AN0856"|"ACT"|2400|"22"|"Oakland Road"|"22"|30||"02067"||"Newly updated beautiful second floor apartment in prime location! The unit has two bedrooms, additional office, living room, kitchen, and one bathroom. All freshly painted and ready for move-in. All new: wall-to-wall carpet in the whole unit, blinds, lighting, new kitchen floors, refrigerator, sink, dishwasher. New bathtub. New lights in hallway. Two A/C units. Washer and dryer in the house. Electric car charger. Rent includes water and grounds maintenance. Fabulous location: walking distance to the T-Station, center of town, close proximity to major highways, schools, lake, park, shopping, restaurants."|14|8/20/2024 9:42:00 AM|0|"N"||"Norfolk"|"MA"|"D"|5|2|1|0||2|10000|1000|"1f;0h"|"N"|||||"N"|||"Y"|1900|"A"|"A,C,I,K,L"||"C"||1000|
"RN"|73279585|"CN240518"|"AN7557"|"ACT"|1495|"47"|"Chapel"|"18"|29||"02062"||"Well equipped studio in the heart of Norwood. Off street parking available, professionally managed building with clean laundry facilities. Cats ok! Hardwood floors throughout, intercom building, east access to Commuter rail, Norwood center and more! Shops, grocery, restaurants and entertainment !"|4|8/20/2024 9:44:00 AM|0|"N"||"Norfolk"|"MA"|"D"|2|0|1|0||1|99999999|350|"1f;0h"|"N"|||||"N"||9/1/2024||||"A,I,J"||"C"||350|
"RN"|73279587|"TM300562"|"BB5962"|"ACT"|3800|"1680"|"Commonwealth Ave"|"2"|1|"011"|"02135"||"This front-facing & oversized 4-bedroom apartment in a prime Brighton location is available for rent 9/1. Located directly across from the green line at Sutherland Rd and less than .5 mile to Whole Foods, perfect for commuters and students. The spacious living room features a decorative fireplace, high ceilings and is flooded with natural light. The four large bedrooms have ample closet space and plenty of room for desks. Common laundry in the building."|14|8/20/2024 9:46:00 AM|0|"N"||"Suffolk"|"MA"|"D"|7|4|1|0||0|9999|1353|"1f;0h"|"N"|||||"N"||9/1/2024||||"A,C,D"||"C"||1353|
"RN"|73279588|"BB805808"|"AN7470"|"ACT"|4000|"10"|"Nonantum"||318||"01945"||"Stunning waterfront home for rent. Available: October 1,'24 - May 15, '25. Minimum Rental Term: 3 months. Property Details: Bedrooms: 3, Bathrooms: 2.5. Rental Pricing: First 3 Months: $4,000 per month + utilities. Subsequent Months (after 3 months): $3,000 per month + utilities. This exquisite waterfront home offers a perfect blend of luxury and comfort, ideal for those doing a renovation or other short term needs. Key Features: Stunning Ocean Views: Enjoy panoramic views of the ocean from the comfort of your all most every room. Open Concept Living Space: A bright and airy design that seamlessly connects the living, dining, and kitchen areas. Outdoor Space: Expansive deck/patio for outdoor entertaining and enjoying the fresh sea breeze. Convenient Location: Close to local amenities, dining, and recreational activities. Additional Information:- The home is currently for sale, and viewings can be arranged during the rental term.- Flexible rental terms are available."|36|8/20/2024 9:46:00 AM|0|"N"||"Essex"|"MA"|"A"|6|3|3|0|"N"|2|0|1661|"3f;0h"|"Y"|"A,G"|"Y"|"F"|"N"|"N"|"900 SqFt Crawl space storage. Accessible from exterior."|10/1/2024|"N"|1994|"B"|"A,C,D,F,I,K,L"|"A,C,2,9,D,S"|"C"|"A,D"|1661|
"RN"|73279591|"BB953942"|"AN1497"|"ACT"|2800|"2"|"Ocean"|"307"|20||"02151"||"Affordable Ocean Front Living !!! Welcome to Revere Beach. This sunny, spacious 2 bedroom apartment has updated kitchen and bath. Vinyl Plankk Flooring Throughout Private balconies. Laundry on every floor of the building. Seasonal in ground pool. Private off street parking. Walk across the street to the beach. Minutes to the T, restaurants and a brand new shopping center. No Broker Fee !! 1st and last to move in. No pets unless applicable by law, Must have good credit and verifiable proof of income. Pricing and availability may change daily. Pictures of model unit."|15|8/20/2024 9:48:00 AM|0|"N"||"Suffolk"|"MA"|"D"|4|2|1|0||2|0|1080|"1f;0h"|"Y"|"A"|"Y"|"J"||"N"||9/5/2024||||"A,C,D,F,I"|"G,H"|||1080|
"RN"|73279592|"CN202755"|"AC0529"|"ACT"|1800|"55"|"Walnut Ave"|"105"|20||"02151"||"This new construction property is proudly transit-oriented. Please note, as dedicated to our transit-focused residents, the City of Revere WILL NOT issue street parking permits to those in our transit-oriented developments.This property located in a great neighborhood - it's only a 5 minute walk to the Revere Beach MBTA train station (blue line) and the historic Revere Beach. The unit has recessed lighting, vinyl floors, great windows with tons of natural lighting and large custom closets. The kitchen has custom cabinets, granite counter tops and brand new stainless steel appliances! The bathroom has all new tile flooring, stand up showers and a glass shower door. The unit is cable ready for your convenience. It has energy efficient heat pumps for air conditioning and heating. There is an elevator and CSC mobile pay laundry machines on site. One year minimum lease. Deposit is first month, last month, one month security and a $100 key fee. Not pet friendly."|11|8/20/2024 9:53:00 AM|0|"N"||"Suffolk"|"MA"|"D"|1|0|1|0||0|0|300|"1f;0h"|"N"||"N"|||"N"||||2024|"A"|"A,F,I"||"13"|"E,F,G"|300|0
"RN"|73279593|"BB953942"|"AN1497"|"ACT"|2750|"200"|"Bedford"|"16F"|301||"01801"||"Super Sunny 2 Bedroom and 1 Bath Unit. Upgraded Kitchen and Bath.  Water, Sewer, Trash, Parking,Storage, Pool and Tennis Court Included. Laundry in Building 24 hour Maintenance. Right off of Rt 128, Close to Burlington Mall, Lahey Hospital, Wayside Commons and Minutes from Downtown Woburn. Available now Sorry No Pets unless applicable by law . Pictures may be of model unit. Pricing and availability may change daily."|14|8/20/2024 9:55:00 AM|0|"N"||"Middlesex"|"MA"|"D"|5|2|1|0||2|0|1200|"1f;0h"|"N"|||||"N"||||||"A,B,C,D,I,J"|"H,K"|"C"|"D,G"|1200|
"RN"|73279594|"C8000142"|"AN1864"|"ACT"|3195|"73"|"Park Drive"|"11"|1|"105"|"02215"||"*****  NO BROKER FEE  *****  Fabulous RENOVATED 2nd Floor 2 Bedroom. Full Renovated Kitchen. Big Bedrooms! Hardwood Floors,  Professionally managed building with Laundry Center in basement. Located across from the Back Bay Fens/Rose Garden, walk to 4 T-stops, museums, Landmark Center, Fenway Park, Longwood Medical and much more"|9|8/20/2024 11:05:00 AM|0|"N"||"Suffolk"|"MA"|"D"|5|2|1|0||0|99999|1000|"1f;0h"|"N"|||||"N"||9/1/2024||||"A,B,I,J"||"A"||1000|
"RN"|73279598|"CN240661"|"AN3565"|"ACT"|2050|"103"|"Trapelo"|"17"|40||"02452"||"Available NOW!! Heat and Hot Water are included in the rent. Renovated 1 Bedroom 1 Bath on Middle level of a three-floor building. Located on the Belmont-Waltham Line! The unit has all-new white kitchen cabinetry, a new sink, new countertops, new carpet, new electrical outlets and switches, new LifeProof vinyl flooring, new Delta kitchen and bathroom faucets. Walking distance to public transportation. 1 Car parking Off-Street included, As well as a storage pod. Ask for our walkthrough video that is on YouTube"|14|8/20/2024 10:05:00 AM|0|"N"||"Middlesex"|"MA"|"D"|3|1|1|0||1|99999|540|"1f;0h"|"N"|||||"N"||||||"A,F,I,J"||"B"|"F"|540|
"RN"|73279601|"TM352281"|"BB5915"|"ACT"|4000|"70"|"Endicott Street"|"1004"|29||"02062"||"Experience unparalleled luxury and convenience in this stunning condo located in the prestigious Endicott Woods community. This meticulously designed residence offers an open-concept layout, highlighted by high-end finishes, including sleek quartz countertops and premium stainless steel appliances in the gourmet kitchen. With two generously sized bedrooms, the primary suite features a walk-in closet and a private ensuite bath. A versatile loft area provides the perfect space for a home office or fitness room. Elegant hardwood floors flow throughout the main living areas, enhancing the modern and sophisticated ambiance. Step outside to your private patio, perfect for relaxing or entertaining. This unit also includes a coveted garage parking spot, with ample guest parking available. Ideally situated near shopping, the town center, and major highways, with easy access to the commuter rail, this residence offers the ultimate in convenience and lifestyle. Available September 1. 2024"|24|8/20/2024 10:09:00 AM|0|"N"||"Norfolk"|"MA"|"B"|7|3|2|1|"Y"|1|0|2179|"2f;1h"|"N"|||||"N"||9/1/2024|"N"|2019|"A"|"F,P,R,S,T,1"|"A,D,M,U"|"C,J"||2179|
"RN"|73279602|"CN252827"|"NB1520"|"ACT"|3400|"21-35"|"West 2nd Street"|"402"|1||"02127"||"Zero Athens features studio, one, and three-bedroom apartments in a brand new 55 unit pet-friendly building in the heart of South Boston. The location is unmatched. The MBTA station is just outside your door and you can easily walk or ride into the heart of the city in no time. Inside each unit you'll find an exceptional level of finish with custom closets, built-in storage, quartz countertops, wood flooring, and high end appliances throughout. Our community amenities include a resident lounge with kitchenette and dining area, private work pods, community-wide Wi-Fi, and spacious roof deck with city views, fire pits and grilling stations. If you're looking for an apartment that's a cut above the rest, in a location that has it all, welcome home to Zero Athens."|16|8/20/2024 10:15:00 AM|0|"N"||"Suffolk"|"MA"|"D"|3|1|1|0||0|740|740|"1f;0h"|"N"|||||"N"||||2022||"A,B,C,D,F,I,J,K,L"||"A"|"D,E"|740|
"RN"|73279604|"BB953942"|"AN1497"|"ACT"|3100|"5"|"Stonehill"|"1B"|305||"02180"||"Sunny 2 bed, 2bath unit in Stonehill Towers !! This large unit has been newly renovated. Upgraded kitchen includes has stainless appliances and quartz countertops. Master bedroom has a large walk in closet and good size 2nd bedroom. The unit has a private balcony. Stonehill has a gym, community social area and outside grills. Close to highways , shopping and restaurants. Heat, Hot Water, Parking are Included. Extra Storage is Available. Tenant is responsible for Electric and Cable/ Wi-Fi. Available NOW. Video tour available. Sorry No Pets unless applicable by law. Must have good credit and verifiable proof of income. Pictures may be model unit. Pricing and availability may change daily."|21|8/20/2024 10:19:00 AM|0|"N"||"Middlesex"|"MA"|"D"|5|2|2|0||2|0|1279|"2f;0h"|"N"|||||"N"||||||"A,B,C,D,I,J"|"G"||"D,E,G"|1279|
"RN"|73279605|"CN240292"|"AN2383"|"ACT"|2750|"404"|"Pleasant street"|"2"|306||"02176"||"Welcome to 404 Pleasant Street, a stunning 2 family residence in Melrose, MA. This spacious 2,100 sq ft, 2-level apartment boasts 2 bedrooms, 1 bathroom, and a bonus room perfect for working professionals. With 2 large bedrooms offering lots of room for privacy, this apartment also comes with the convenience of 2 off-street parking spots and is located just steps to Oak Grove and Wyoming hill stations, parks, bike trails, shopping and dining. You'll have everything you need right at your doorstep. Don't miss out on the opportunity to live in a home that combines convenience and luxury. Easy to show,"|10|8/20/2024 10:22:00 AM|0|"N"||"Middlesex"|"MA"|"D"|7|2|1|0|"Y"|2|0.05|2100|"1f;0h"|"N"||"N"|||"N"||9/1/2024|"Y"|||"A,C,D,F,I,K,L"|"A,D"|"A,C,F,H,J"||2100|
"RN"|73279607|"TM003664"|"AN2383"|"ACT"|9500|"269"|"Dudley Rd"|"-"|59||"01730"||"Exquisite and architecturally gorgeous single family home available for rent!  Nestled on serene Dudley Road, this location is sublime- it feels like your own country estate yet you are moments to downtown Bedford and more. This home just underwent a stem to stern renovation and addition. Everything is brand new- from the chefs kitchen to the designer bathrooms plus all of the systems, windows etc. We love the layout- the first floor is very open with the kitchen at the heart of it all. A  favorite spot is the breakfast nook which has a solarium feel- with herringbone floors, and huge windows with views of the adjacent horse paddocks. Retreat at the end of the day to the primary suite, with gorgeous private bath with separate shower and soaking tub. An additional suite above the new garage offers privacy for in-law, au-pair, visiting family etc."|40|8/28/2024 4:09:00 PM|0|"N"||"Middlesex"|"MA"|"A"|9|4|3|1|"Y"|6|220745|3269|"3f;1h"|"N"||"N"|||"N"|||"Y"|1906||"A,C,D,I,K,L"|"9,Q,S,T,21"|"J,R,X"||3269|
"RN"|73279608|"CN220139"|"AN4341"|"ACT"|4500|"353"|"Summer St"|"208"|17||"02144"||"Float above Davis Square in this spectacular corner condo featuring 2 bedroom, 2 full bathroom and 2 car parking in a heated garage. The open-concept kitchen features sleek cabinetry, quartz countertops, and Bosch appliances. The spacious primary bedroom with a walk-in closet and en suite bath boasting a double vanity and glass shower. Large windows flood the living space with natural light, creating a warm and inviting ambiance. Davis 353, an architectural masterpiece of energy efficiency, has smart house technology with fob entry, video front door for security and internet accessible thermostat. A shared outdoor garden, guest parking, electric car charging stations, a built-in bookcase and closet systems, elevator building, and in-unit laundry are a few other luxe perks. Close to Red Line, Bike path, Davis & Porter Sq."|12|8/20/2024 10:25:00 AM|0|"N"||"Middlesex"|"MA"|"C"|4|2|2|0|"Y"|0|9999|1096|"2f;0h"|"N"|||||"N"||||2018|"A"|"A,C,D,F,I,K,L"||"C,F,J"|"C,E,F"|1096|
"RN"|73279612|"CN226619"|"AN4663"|"ACT"|2100|"1"|"Cityview Ln"|"401"|195||"02169"||"Welcome to the Excelsior at Cityview Lane! This fourth floor unit has so much to offer! Granite counter tops, an oversized bathroom, laundry in unit, dishwasher, laminate floors, high ceilings, and ocean views!! This complex also offers one deeded parking spot, guest parking, an ample amount of amenities at no extra cost to the tenant such as a pool, gym, common entertaining space, and a shuttle bus that goes to Quincy Center T station. The open floor plan and large windows allow for natural light to boast through the unit. Truly a beautiful space to make a home. Reach out to schedule your showing! Available 9/15. NO SMOKING. NO PETS. $50 move in- move out fee."|17|8/20/2024 10:31:00 AM|0|"N"||"Norfolk"|"MA"|"C"|3|1|1|0||1|0|786|"1f;0h"|"N"||"Y"|"J"||"N"||9/15/2024|"N"|||"A,B,C,F,I,J,K,L"||||786|
"RN"|73279615|"CN245888"|"AN3502"|"PCG"|2900|"188"|"pearl ave"|"1"|20||"02151"||"Available September 1st, this stunning 2-bedroom apartment offers an open-concept layout with breathtaking views of Beth Isles Marsh from both the kitchen and the porch. The unit features beautiful hardwood floors throughout, modern granite countertops, and a spacious living room, perfect for relaxing or entertaining. Stay comfortable year-round with ductless mini-splits for cooling. Enjoy your morning coffee or unwind in the evening on the private deck, taking in the serene marsh views. Conveniently located within walking distance to Beachmont Station, this apartment also includes 1 off-street parking spot. Don't miss out on this rare opportunity to live in a picturesque setting with easy access to city life!"|10|8/28/2024 5:48:00 PM|0|"N"||"Suffolk"|"MA"|"D"|5|2|1|0||1|10062|700|"1f;0h"|"N"||"Y"|"I"||"N"||||||"A,B,C,F,I"|"C,3"|"C"||700|
"RN"|73279616|"NB111522"|"NB1895"|"ACT"|2700|"700"|"Cummins Highway"|"5"|1|"003"|"02126"||"**Showing start 9/5** Spacious 2 bedroom 1 bathroom located between Blue Hill Ave and Harvard Street. Heat and hot water included in this 2nd floor two bedroom unit. Modern Kitchen with new cabinets and granite counter tops. New hardwood floors throughout with updated bathroom. Off street parking and on site laundry. Section 8 tenants welcome. No pets, No smoking. Professionally managed building. We conduct a credit and background check on all applicants and require 1st month's rent and security deposit equal to one month's rent to move in."|6|8/20/2024 10:38:00 AM|0|"N"||"Suffolk"|"MA"|"D"|4|2|1|0||1|0.75|800|"1f;0h"|"N"|||||"N"||||||"A,I"||"C"||800|
"RN"|73279622|"CN215452"|"AN6394"|"ACT"|3600|"85"|"Brainerd Road"|"307"|1|"010"|"02134"||"REDSTONE! Renovated 2 bedroom, 2 bathroom condo for rent in Allston. Located on the third floor of an elevator building, this unit features an open floor plan, granite counter tops, large bedrooms, ample closet space, central air conditioning, and in-unit laundry. The building amenities feature a butterfly intercom system, professional management, a fitness center, a mail room, and a seasonal in-ground swimming pool."|16|8/20/2024 10:52:00 AM|0|"N"||"Suffolk"|"MA"|"C"|3|2|2|0|"Y"|0|1100|1100|"2f;0h"|"N"|||||"N"||10/1/2024|"N"|||"A,C,D,F,I,J,K,L"|"G,H,1"|"A"|"B,E,F"|1100|
"RN"|73279624|"CN249675"|"AN3678"|"ACT"|1800|"29"|"Central ave"|"9"|345||"01952"||""|5|8/20/2024 10:53:00 AM|0|"N"||"Essex"|"MA"|"D"|3|1|1|0||0|0.33|850|"1f;0h"|"N"|||||"N"||||||||||850|
"RN"|73279632|"CN244365"|"AN4340"|"CTG"|2000|"114"|"School"|"2"|423||"01535"||"This three-bedroom apartment offers an array of desirable features that enhance both comfort and convenience. Enjoy the ease of two dedicated parking spaces, including one within a secure garage. Laundry day is made simple with in-unit washer and dryer hookups. The open-concept kitchen and living room layout fosters an airy, spacious ambiance, further enhancing the apartment's generous size. The first two bedrooms are conveniently located on the main floor. Upstairs, you'll discover an additional living area perfect for relaxation or entertainment. Beyond a final door lies the third bedroom, complete with a walk-in closet for ample storage. Outside, a generous yard offers abundant space for outdoor activities. Applications will be available at the open house. Showings begin at the open house on 8/26 5:30pm - 6:30pm."|22|8/20/2024 11:01:00 AM|0|"N"||"Worcester"|"MA"|"D"|6|3|1|0|"N"|2|27442|1290|"1f;0h"|"N"|||||"N"|||"N"|||"A,I"|"M"|"A,3"||1290|
"RN"|73279636|"BB981210"|"BB5200"|"ACT"|4400|"18"|"Bowen"|"1"|39|"NCR"|"02459"||"Completely renovated 1st floor of a multi-family home in Newton Centre, located just a few houses away from Newton Centre Playground and less than a half mile from Mason-Rice School. This spacious apartment features a newer eat-in kitchen with granite counters and stainless steel appliances, with laundry conveniently located off the kitchen. The apartment boasts two beautifully tiled bathrooms and hardwood floors throughout. The large living room includes a window seat, providing a cozy atmosphere. Three king-size bedrooms with generous closet space, central air conditioning, gas heat, and replacement windows. Additional features include some basement storage, one garage space, and one driveway space. Small pets are negotiable, making it a perfect home for pet lovers. No smoking is allowed on the premises."|15|8/20/2024 11:04:00 AM|0|"N"||"Middlesex"|"MA"|"D"|5|3|2|0||2|9999|1500|"2f;0h"|"N"|||||"N"|||"Y"|||"A,C,D,F,I,K,L"|"W"|"C,J"||1500|
"RN"|73279637|"CN253021"|"H95003"|"ACT"|2200|"143"|"Pine st"|"1"|465||"01440"||"This 1st floor apartment is ready for new occupancy! Features include a spacious living room, dining room, kitchen, 3 bedrooms, 2 full bathrooms, and washer and dryer hook up. The oak hardwood floors, quarts countertops, stainless steel appliances, & modern finishes are a must-see! Includes 2 off-street parking spaces, conveniently located near public transportation, dining, shopping, parks & walk trails, and more! Apartment was completely renovated & comes with new electrical, plumbing, heating, & rock wool insulation for noise dampening between units. Rent includes water, sewer, trash, snow removal & grounds maintenance. Tenant is responsible for heat (hot water baseboard) & electric - heat is powered by a high efficiency boiler. Applicants' income must qualify (3x rent), have great references, good credit, & solid employment history. NO PETS & NO SMOKING allowed. All occupants 18+ must pass background check. First, last, & security (1 month) is due upon signing lease."|31|8/20/2024 11:05:00 AM|0|"N"||"Worcester"|"MA"|"D"|6|3|2|0||2|0.24|1532|"2f;0h"|"N"|||||"N"||9/1/2024||||"A,C,F,I,J"|"9,M,T"|"O"||1532|
"RN"|73279638|"BB953942"|"AN1497"|"ACT"|2550|"3"|"Stonehill"|"5E"|305||"02180"||"Sunny 1 bed, 1bath unit in Stonehill Towers !! This large unit has been newly renovated. Upgraded kitchen includes has stainless appliances and quartz countertops. Master bedroom has a large walk in closet. The unit has a private balcony. Stonehill has a gym, community social area and outside grills. Close to highways , shopping and restaurants. Heat, Hot Water, Parking are Included. Extra Storage is Available. Tenant is responsible for Electric and Cable/ Wi-Fi. 9/15/24 move in. Video tour available. Sorry No Pets unless applicable by law. Must have good credit, verifiable proof of income, bank account. Pictures may be model unit. Pricing and availability may change daily."|16|8/20/2024 11:05:00 AM|0|"N"||"Middlesex"|"MA"|"D"|4|1|1|0||2|0|986|"1f;0h"|"N"|||||"N"||9/15/2024||||"A,B,C,D,I,J"|"G"||"D,E,G"|986|
"RN"|73279640|"BB301787"|"AN6190"|"PCG"|2100|"22"|"Summer Avenue"|"4"|40||"02452"||"Near Waltham Center, 4 rooms 2 bedrooms,  on first floor of multi-family house.  Eat-in-kitchen has wood floor, refrigerator disposal and gas stove with access to a deck. Living room and bedroom have hardwood floors.  Second level has second bedroom, bath and work area. There are replacement windows throughout.  There is a dedicated storage room with washer and dryer hookups.  Gas heat and hot water. Parking off street for 2 cars, pets and smoking are not permitted"|10|8/21/2024 7:44:00 AM|0|"N"||"Middlesex"|"MA"|"D"|4|1|1|0|"Y"|2|7449|668|"1f;0h"|"N"|||||"N"||||1900|"A"|"A,D,F,I"|"G"|"C"||668|
"RN"|73279646|"BB904970"|"BB9898"|"ACT"|2470|"143"|"Main Street"|"2"|184||"02356"||""|1|8/21/2024 5:11:00 PM|0|"N"||"Bristol"|"MA"|"D"|4|2|1|0|"N"|2|17859.6|1100|"1f;0h"|"N"||||"N"|"N"||9/1/2024||||"A,C,I"||"C"||1100|
"RN"|73279647|"CN213462"|"AN8041"|"ACT"|2500|"128"|"Salem Street"|"34"|15||"02148"||"Spacious 2 bedroom 1 bath with heat, hot water and parking INCLUDED! Large living room and eat-in kitchen with stainless steel appliances. Ample size bedrooms with plenty of closet space. Wall A/C units in the living room and bedroom. Coin operated laundry in the basement with additional storage space. Shared outdoor patio. Just a 15 minutes from Malden Center, restaurants, grocery stores and the Malden Center T-Station. Verification of income, credit report and references required to apply. Sorry firm NO pet policy. Available for an October move-in."|20|8/20/2024 11:18:00 AM|0|"N"||"Middlesex"|"MA"|"C"|4|2|1|0||1|900|900|"1f;0h"|"N"|||||"N"|"Approximate."|10/1/2024|"Y"|1974||"A,C,D,F,I"|"D"|"C,O"||900|
"RN"|73279649|"C8000142"|"AN1864"|"ACT"|2145|"73"|"Park Drive"|"10"|1|"105"|"02215"||"*****  NO BROKER FEE  *****  Beautiful RENOVATED apartment in a Great Location on the Fens Park! 2nd Floor LARGE STUDIO with OPEN Entry Foyer and separate NEW KITCHEN. Hardwood Floors, Bay Windows, and New Shower. Condo Quality Common Areas in building! Professionally managed building with LAUNDRY CENTER in basement. Located across from the Back Bay Fens/Rose Garden, walk to 4 T-stops, Museums, Landmark Center, Fenway Park, Longwood Medical and much more."|8|8/20/2024 11:21:00 AM|0|"N"||"Suffolk"|"MA"|"D"|3|0|1|0||0|99999|99999|"1f;0h"|"N"|||||"N"||9/1/2024||||"A,F,I,J"||"A"||99999|
"RN"|73279650|"CN221841"|"AC0342"|"ACT"|3500|"72"|"Easton st"|"3"|1|"010"|"02134"||"Triple-Decker in Lower Allston prime location. Newley renovated 3B2B with brand new hardwood floors, window AC, new bathroom, eat-in kitchen, featuring front and rea rbalcony. Brand new kitchen appliances including fridge, range and dishwasher. Gas heating system, laundry in basement. Available now to 9/1!"|9|8/20/2024 11:26:00 AM|0|"N"||"Suffolk"|"MA"|"C"|5|3|2|0||0|0|1100|"2f;0h"|"N"|||||"N"||||||||||1100|
"RN"|73279652|"CN210739"|"AN8347"|"ACT"|3500|"37"|"Myrick Street"|"37"|458||"01432"||"Beautiful single family home for rent! Freshly painted and everything recently updated inside and out. This home has 4 bedrooms and two full baths. Laundry in the unit, with washer and dryer included in rental. Plenty of parking, huge backyard space and more! Great neighborhood for a family looking for their own space to rent."|38|8/20/2024 11:27:00 AM|0|"N"||"Middlesex"|"MA"|"A"|7|4|2|0||5|10890|1705|"2f;0h"|"N"|||||"N"||9/1/2024|"N"|||"A,C,I,K,L"|"C,W"|"C"||1705|
"RN"|73279657|"C8000142"|"AN1864"|"ACT"|2195|"399"|"Marlborough"|"10"|1|"101"|"02115"||"*****  NO BROKER FEE  *****   ALL NEW RENOVATION  ***   STUDIO This Gorgeous Studio features Hardwood Floors, NEW Kitchen with Stainless, Granite and Microwave. Gorgeous NEW Bathroom with Tile Shower, and a Decorative (non-working) fireplace. Located in the rear this unit is quiet.  Well-maintained Brownstone next door to laundry facilities and a short walk away from all Back Bay has to offer.  Only minutes from Green Line T-stop, #1 bus stop, grocery stores, the Prudential Center, Charles River and a variety of shops and restaurants. Parking available for rent. Please note this studio is zoned for single occupancy only."|5|8/20/2024 11:42:00 AM|0|"N"||"Suffolk"|"MA"|"D"|2|0|1|0||0|99999|99999|"1f;0h"|"N"|||||"N"||9/1/2024||||"F,H,I,J"||"A"||99999|
"RN"|73279658|"CN221030"|"AN7811"|"ACT"|6500|"250"|"Nichols St"|"a"|29||"02062"||"Amazing opportunity to rent this recently renovated 5 bed 2 bath single family in the heart of Norwood. Welcome home to this sunny and spacious single family with a fully applianced eat in kitchen, custom dining room, over-sized family room, giant finished basement and all bedrooms big enough to fit King sized beds. This fabulous home also entails a 1 car garage, private driveway and fenced in back yard great for entertaining and pets. Located across the street from Norwood high school and minutes from Norwood center with all the best shops, restaurants and major highways."|14|8/20/2024 11:44:00 AM|0|"N"||"Norfolk"|"MA"|"A"|10|5|2|1||4|999|2232|"2f;1h"|"N"|||||"N"||||||||||2232|
"RN"|73279660|"TEAM0191"|"AN0130"|"ACT"|2000|"380A"|"Great Rd"|"304"|58||"01720"||"Beautifully updated 1 bedroom apartment available for immediate occupancy or 9/1. New flooring throughout, fresh paint and fully updated kitchen with stainless steel appliances.  New wall AC unit. Bathroom has new tile, new toilet and cabinet. Hot water included. Laundry in building. 2 parking spots. Complex features pool, tennis courts and playground. Close to area shopping and restaurants, Bruce Freeman Rail Trail. First, last, and security required. Top ranked Acton school system!"|18|8/20/2024 11:46:00 AM|0|"N"||"Middlesex"|"MA"|"D"|4|1|1|0|"Y"|2|0|770|"1f;0h"|"N"||"N"||"N"|"N"||8/20/2024||1971|"A"|"A,C,I"|"H,K,S"|"A,H"|"D,O"|770|
"RN"|73279662|"D0000255"|"AN7828"|"ACT"|2100|"35"|"Riverwalk Way"|"220"|372||"01854"||"River front studio condo with views of the Merrimack River. Spacious layout with updated kitchen and stainless steel appliances. Complete with full capacity washer and dryer in unit.Enjoy the ambiance of the old mill with brick walls, high ceilings, over sized windows looking out over the river. Take advantage of the modern work out area with big screen tv, or enjoy a game of pool in the rec. room. Extra storage in adjacent building space #27. Parking space is #1. Located in historic down town next to the UMASS ball park, Tsongas Arena and Train station."|17|8/20/2024 11:51:00 AM|0|"N"||"Middlesex"|"MA"|"C"|1|0|1|0||1|0|626|"1f;0h"|"Y"|"D"|"Y"|"N"||"N"|||"N"|1890|"A"|"A,C,F,I,K,L"|||"D,E"|626|
"RN"|73279664|"TM356826"|"AN6783"|"ACT"|2200|"141"|"Cambridge St."|"3"|401||"01603"||"Available September 15th! Spacious 3rd floor unit available for rent! This three bedroom has an open layout with hardwood floors throughout. There is laundry facilities available for tenant use in the basement. Lead certificate available. New forced air heating system.. Rent includes water/sewer. Tenant responsible for gas heat/hotwater and electricity. Pets are negotiable. All applicants require references/credit checks. First, security and 1/2 month realtor fee required for move in."|8|8/20/2024 11:53:00 AM|0|"N"||"Worcester"|"MA"|"B"|5|3|1|0||0|1650|1650|"1f;0h"|"N"||"N"|||"N"||||||"A,I"||"C,J"||1650|
